refId-ignore,uid,name,phone,email,address,city,Wt_Attribute_Match,Wt_Attribute_Score,id,,
B93D2E73-CC84-CD92-9BE4-EDC8442C44C7,base442,Lacy Williams,1-213-532-8155,non.quam.pellentesque@yahoo.couk,9719 Nisl Street,Seattle,[441],[3.0],1489,,
73ADD741-37C7-CC0F-1B68-326756EB72F4,base900,"Johnson, Amanda",2884122296,non.quam@outlook.com,369-5485 Velit Av.,Fort Worth,[899],[3.0],1999,,
0443B3BC-8E61-0169-4398-ED9F6A925235,base1829,"Baird, Ginger Y.",1-274-625-0684,non.quam@yahoo.com,"Ap #239-3737 Amet, Ave",Austin,"[1828, 2328, 2828]","[3.0, 2.5, 1.5]",983,,
0443B3BC-8E61-0169-4398-ED9F6A925235,defaults329,"Baird, Ginger Y.",1-274-625-0684,non.quam@yahoo.com,,,"[1828, 2328, 2828]","[2.5, 2.5, 1.5]",983,,
6BA5BDB5-9C74-1D51-B8AE-334229EE56E4,base335,"Knox, Uta",1-660-337-9775,non.sapien@google.ca,910-9871 Rhoncus Ave,Birmingham,[334],[3.0],1370,,
736648B0-3C2B-18F8-BEE3-2CA419142740,base1403,Finn Mitchell,(869) 396-6655,non.vestibulum@hotmail.ca,"7336 Dui, Road",Great Falls,[1402],[3.0],441,,
32BBA652-DACB-696A-8C7A-76643375CCDD,base174,Quamar Ferrell,2817951286,non@aol.ca,Ap #654-8567 Nunc Street,Baltimore,[173],[3.0],865,,
6C8E3DB4-3EAC-9E55-3932-AF84282CE899,base512,"Figueroa, Nolan K.",1-433-224-5743,non@yahoo.com,"P.O. Box 599, 910 Dui. Ave",Chesapeake,"[511, 954]","[3.0, 1.0]",1566,,
CCEDEA75-CB1C-87B4-B7EF-2D0BFA1D49D3,base955,"Nelson, Cody",1-644-173-4148,non@yahoo.com,Ap #936-9914 Vehicula. Avenue,Louisville,"[511, 954]","[1.0, 3.0]",1566,,
11EBFCB8-3D2C-CDEE-A09E-38C67C1F4C0F,base1336,"Boyle, Audrey S.",(337) 351-5840,nonummy.ac.feugiat@hotmail.ca,119 Sed Av.,Provo,[1335],[3.0],368,,
2EAC23D1-424D-5173-A08D-7363591941F8,base1240,"Fry, Wynter O.",5476818185,nonummy.ac@aol.net,380-6285 Consectetuer Ave,Burlington,[1239],[3.0],260,,
B44BE74D-8982-D1AD-12E1-F4EEF02ED863,base1393,Belle I. Humphrey,(747) 295-7032,nonummy.ipsum.non@google.org,417-2653 Odio. Ave,Montpelier,[1392],[3.0],429,,
066A98CE-C193-967F-BCB4-2B4E4AAF943F,base1887,Prescott Robinson,(344) 923-3414,nonummy.ultricies@yahoo.com,Ap #433-5753 Lacus. Ave,Nashville,"[1886, 2386, 2886]","[3.0, 2.5, 1.5]",1057,,
066A98CE-C193-967F-BCB4-2B4E4AAF943F,defaults387,Prescott Robinson,(344) 923-3414,nonummy.ultricies@yahoo.com,,,"[1886, 2386, 2886]","[2.5, 2.5, 1.5]",1057,,
8A4E43BA-2DBA-A779-4ED6-80515FAC578E,base1189,Jerome R. Maldonado,7266810471,nonummy@google.edu,Ap #667-9218 Nulla Road,Springdale,[1188],[3.0],204,,
B36BD13B-FC8C-1767-86EC-4B9E11BFE291,base6,Brenden C. Gutierrez,4651173728,nonummy@outlook.edu,Ap #786-5984 Dapibus Road,College,[5],[3.0],1666,,
19D1C076-194A-5BC2-3241-8A4CC9B38A0B,base646,"Williams, Kirk G.",8649675272,nulla.aliquet@aol.com,Ap #215-2367 Tortor Ave,Bellevue,[645],[3.0],1717,,
30D200C3-B881-7D1C-5446-40B214659CDA,base970,Seth Stewart,1596486147,nulla.ante@outlook.com,7099 Cursus. Rd.,Knoxville,[969],[3.0],2078,,
8D65C798-B8DD-1FA9-76CF-831BED942921,base33,"Mathis, Carly",1-955-608-5341,nulla.cras.eu@google.ca,"P.O. Box 917, 3426 Sociis St.",Newport News,[32],[3.0],1365,,
44B13921-2786-3CA2-E264-759B48BBC3A9,base850,Jenette N. Baxter,(817) 418-8588,nulla.cras.eu@hotmail.com,Ap #875-7986 Est. Rd.,Cedar Rapids,[849],[3.0],1944,,
77D237A5-658C-7DBB-B985-098F9282115D,base639,Carolyn Harris,1-188-792-6081,nulla.cras.eu@outlook.com,343-5201 Augue Rd.,Springdale,[638],[3.0],1709,,
15609EB5-8D81-0BC5-2C3A-466B1461371C,base635,Arsenio Case,(421) 710-3133,nulla.cras@google.com,468-6010 Proin Rd.,Knoxville,[634],[3.0],1705,,
82405D94-D6D8-B040-1D9A-1A19F3761687,base821,"Mccarty, Chava X.",1-988-811-1244,nulla.cras@icloud.com,586 Commodo Av.,Knoxville,[820],[3.0],1915,,
329E8402-10D4-C7D2-88C0-0B6E1AC98C35,base517,"Barber, Owen E.",2724855313,nulla.cras@yahoo.com,Ap #120-5801 A St.,San Jose,[516],[3.0],1570,,
D2326C37-2BDD-F73A-BB1A-18AC8121B049,base1888,Shana G. Hayden,1-173-491-4163,nulla.dignissim@yahoo.com,Ap #319-3955 Parturient Av.,Kailua,"[1887, 2387, 2887]","[3.0, 2.5, 1.5]",1058,,
D2326C37-2BDD-F73A-BB1A-18AC8121B049,defaults388,Shana G. Hayden,1-173-491-4163,nulla.dignissim@yahoo.com,,,"[1887, 2387, 2887]","[2.5, 2.5, 1.5]",1058,,
A9273F35-3585-621B-5D6B-1BF75D56A5C2,base1268,Yeo Good,1-724-881-8745,nulla.donec@icloud.org,"287-968 Quis, Rd.",Harrisburg,[1267],[3.0],291,,
C4CA508D-A505-AE35-FBA5-EAD5E6738E58,base1136,"Stewart, Bruce",1-243-858-6157,nulla.eu.neque@outlook.edu,Ap #181-6243 Posuere St.,Davenport,[1135],[3.0],147,,
3262EC7D-3152-8A1D-8F82-11ED0895DECE,base665,"Schultz, Moana S.",4212249402,nulla.in.tincidunt@hotmail.com,1693 Nunc Rd.,Birmingham,[664],[3.0],1738,,
45975371-ECB3-9C04-5D2A-11A22ACD9FAE,base288,"Cleveland, Derek",1-102-613-2359,nulla.in@outlook.net,681-2265 Mauris Ave,Oklahoma City,[287],[3.0],1315,,
8DD5B728-1A4E-79A6-8932-52BF41C7C9A8,base87,Victoria Bowers,7436334569,nulla.integer.urna@hotmail.ca,2336 Justo Street,Sandy,[86],[3.0],1967,,
9A34862E-71E2-9556-732A-945D031A59BA,base118,Uriah N. French,5116579281,nulla.integer.urna@icloud.com,100-2618 Velit Avenue,Bangor,[117],[3.0],196,,
692865E1-90D5-DD5F-5CC7-490A3C8426FA,base287,"Ashley, Emma",9885111741,nulla.integer.vulputate@icloud.couk,791-7656 Mattis Ave,Savannah,[286],[3.0],1314,,
DBAA34C4-6837-7E68-B990-E74B8D72E25D,base891,Blythe Duncan,(646) 379-7718,nulla.integer@icloud.com,Ap #679-848 Est. Rd.,Wichita,[890],[3.0],1992,,
C5616746-1982-023C-3791-1614B839229A,base214,Halla J. Hughes,1046748387,nulla.integer@protonmail.net,957-8175 Dictum. Rd.,Montgomery,[213],[3.0],1231,,
21845A36-3CE2-727F-F9C7-2C98ED412D89,base675,"Patrick, Bertha M.",1-550-328-8420,nulla.tincidunt.neque@google.com,"P.O. Box 470, 2969 Arcu. Avenue",Racine,[674],[3.0],1748,,
FBDA1753-A095-CB26-1158-17533E66C678,base95,Sade Wynn,1-601-982-8211,nulla.tincidunt@protonmail.net,"Ap #764-469 Adipiscing, Rd.",North Las Vegas,[94],[3.0],2055,,
46B84838-CCF6-7DC8-99E4-9EBC6ECE5571,base1,Keefe O. Dillard,1-683-517-3336,nulla@google.ca,965-1520 Nec Av.,Dover,[0],[3.0],1,,
09984F1D-A579-A323-59E3-3566BB8C7334,base185,Stewart D. Ramos,1-567-729-7611,nulla@google.com,107-5915 Mauris Ave,Kansas City,[184],[2.0],1011,,
2E79CFF9-4EDA-958D-3C57-6916C940C592,base830,"Chen, Veronica I.",(613) 509-4742,nulla@hotmail.com,650-5658 Pellentesque Avenue,Athens,[829],[3.0],1924,,
6E547B2A-45C6-5A66-ACD4-83E152D00ADC,base71,"Perkins, Blake",1623763693,nulla@outlook.ca,"9925 Lobortis, Rd.",Jonesboro,[70],[3.0],1792,,
3245EEA1-292E-BE6B-C97B-F159D2CF1C15,base1091,"Conley, Grant",(755) 266-8290,nulla@outlook.net,"P.O. Box 885, 3805 Sit Rd.",Dallas,[1090],[3.0],97,,
B645AE1A-02DE-4DE4-DC26-E745C9AEC9B7,base1317,"Wagner, Judith Y.",1-652-962-3276,nullam.feugiat@yahoo.com,"824-4384 At, Avenue",Topeka,[1316],[3.0],347,,
221197F7-ED57-4996-DA07-329605844F38,base1826,Macey Z. Barton,(658) 476-2142,nullam.lobortis@aol.com,"Ap #419-9141 Montes, Rd.",Cheyenne,"[1825, 2325, 2825]","[3.0, 2.5, 1.5]",980,,
221197F7-ED57-4996-DA07-329605844F38,defaults326,Macey Z. Barton,(658) 476-2142,nullam.lobortis@aol.com,,,"[1825, 2325, 2825]","[2.5, 2.5, 1.5]",980,,
1C31BCEE-2FAC-6ED5-CDEF-68858285E147,base763,"Moody, Silas",1-587-757-7632,nullam.lobortis@icloud.com,"8521 Placerat, Avenue",Stamford,[762],[3.0],1850,,
4C17F546-A447-99A2-A9A1-E54B735CBA9A,base1436,"Hebert, Veronica X.",(808) 579-7874,nullam.nisl.maecenas@aol.ca,"P.O. Box 363, 770 Vivamus Road",Akron,[1435],[3.0],476,,
EC8B6A89-0C13-80EE-15C7-9656FBEAAA8D,base1567,Eliana W. Pena,(839) 358-1047,nullam.scelerisque@hotmail.com,393-718 Facilisis Av.,Cleveland,"[1566, 2066, 2566]","[3.0, 2.5, 1.5]",626,,
EC8B6A89-0C13-80EE-15C7-9656FBEAAA8D,defaults67,Eliana W. Pena,(839) 358-1047,nullam.scelerisque@hotmail.com,,,"[1566, 2066, 2566]","[2.5, 2.5, 1.5]",626,,
DB239028-EB32-01B8-62E7-83E19485C35E,base462,Aretha V. Sloan,5207616389,nullam.suscipit.est@outlook.com,"2434 Scelerisque, St.",Henderson,[461],[3.0],1510,,
374B6EDE-B679-3A58-827D-898D49804CBC,base1858,"Hood, Pandora",(232) 765-4341,nullam@icloud.com,Ap #377-8183 Aenean Ave,South Bend,"[1857, 2357, 2857]","[3.0, 2.5, 1.5]",1021,,
374B6EDE-B679-3A58-827D-898D49804CBC,defaults358,"Hood, Pandora",(232) 765-4341,nullam@icloud.com,,,"[1857, 2357, 2857]","[2.5, 2.5, 1.5]",1021,,
CB882BE1-B544-2AAC-EE79-AAB97A9C7B6E,base904,April Malone,(372) 615-7582,nullam@outlook.com,873-632 Nisi. Rd.,Hillsboro,[903],[3.0],2005,,
D8E9FDF8-CD9C-3DC2-A237-35BC72C113EE,base1404,Zephr Emerson,2263197055,nunc.ac.sem@aol.couk,Ap #700-2023 Iaculis Av.,South Portland,[1403],[3.0],442,,
371C872C-0D07-306D-86B1-495DDD6E3950,base1824,Darius S. Wilder,8225067362,nunc.commodo.auctor@yahoo.com,"9194 Non, St.",Athens,"[1823, 2323, 2823]","[3.0, 2.5, 1.5]",978,,
371C872C-0D07-306D-86B1-495DDD6E3950,defaults324,Darius S. Wilder,8225067362,nunc.commodo.auctor@yahoo.com,,,"[1823, 2323, 2823]","[2.5, 2.5, 1.5]",978,,
D96667B8-A482-6E0B-77E2-802049977160,base1388,Mohammad R. Goff,(465) 824-4961,nunc.commodo@outlook.edu,488-1596 Nascetur St.,Columbia,[1387],[3.0],423,,
82E33DE7-56AE-8E4C-DBB9-433BC7E779B6,base1492,Ryan X. Vazquez,4519173616,nunc.commodo@yahoo.couk,Ap #723-4311 Magna St.,San Francisco,[1491],[2.0],535,,
97AED71C-E7C4-24E4-5636-3B0D8994F42A,base1033,Oren Frost,9303926261,nunc.est@google.com,470-2389 Mauris Avenue,Colchester,[1032],[3.0],35,,
FC1D685C-94B3-ADB3-19DD-4C8FA8BB8B0D,base296,Kelly Morales,(536) 401-1436,nunc.id.enim@icloud.com,Ap #487-7125 Malesuada Rd.,Great Falls,[295],[3.0],1324,,
7E1E53D3-223F-49EF-519A-844090F8878C,base129,Jennifer W. Guerra,(793) 136-3428,nunc.id.enim@outlook.net,753-546 Mi St.,Cedar Rapids,[128],[3.0],316,,
FAD8E311-8D86-F509-BE8B-E3D7959B3F82,base1764,"Dennis, Caldwell",7830611143,nunc.id@yahoo.com,Ap #264-4359 Ultrices Rd.,Denver,"[1763, 2263, 2763]","[3.0, 2.5, 1.5]",897,,
FAD8E311-8D86-F509-BE8B-E3D7959B3F82,defaults264,"Dennis, Caldwell",7830611143,nunc.id@yahoo.com,,,"[1763, 2263, 2763]","[2.5, 2.5, 1.5]",897,,
46B93014-3224-2E23-6B05-9A4529792853,base1236,"Meyers, Curran F.",1-524-472-4508,nunc.in.at@outlook.org,"P.O. Box 725, 5742 Arcu Av.",Fort Worth,[1235],[3.0],256,,
C0EA97B1-A28F-A1DB-BAB1-6757DEC6051B,base1349,Jolene Fuller,1-431-204-7062,nunc.interdum.feugiat@icloud.com,"Ap #859-6837 At, Rd.",Milwaukee,[1348],[3.0],381,,
56482EAA-A112-38A0-27B9-5AE598A8BDCD,base1960,Wing U. Weiss,1-496-808-4124,nunc.interdum@yahoo.com,135-2903 Euismod Road,Great Falls,"[1959, 2459, 2959]","[3.0, 2.5, 1.5]",1164,,
56482EAA-A112-38A0-27B9-5AE598A8BDCD,defaults460,Wing U. Weiss,1-496-808-4124,nunc.interdum@yahoo.com,,,"[1959, 2459, 2959]","[2.5, 2.5, 1.5]",1164,,
18958B29-5C3E-E9A3-2481-7AF891927262,base1291,"William, Lester L.",1-142-831-3566,nunc.mauris@google.com,268-1435 Dis St.,Fort Worth,[1290],[3.0],317,,
38E8A9D8-7A98-1717-F860-81BE6109E12D,base1693,Ariel Decker,1-732-889-1538,nunc.mauris@hotmail.com,Ap #920-9356 Libero. Ave,Burlington,"[1692, 2192, 2692]","[3.0, 1.5, 1.5]",806,,
67B219DC-12A9-8074-4589-3A44BD2CC421,base1625,"Jacobson, Aristotle",3953190111,nunc.mauris@icloud.com,"P.O. Box 854, 4037 Vehicula Av.",Idaho Falls,"[1624, 2124, 2624]","[2.0, 1.0, 1.5]",714,,
67B219DC-12A9-8074-4589-3A44BD2CC421,defaults125,John Doe,3953190111,nunc.mauris@icloud.com,,,"[1624, 2124, 2624]","[1.0, 1.5, 1.0]",714,,
995B7EA2-433B-4EB1-2435-C624F87F59A5,base1729,Maia Y. Blackburn,8745458656,nunc.quis@aol.com,Ap #560-4003 Nulla. Avenue,Rochester,"[1728, 2228, 2728]","[3.0, 2.5, 1.5]",852,,
995B7EA2-433B-4EB1-2435-C624F87F59A5,defaults229,Maia Y. Blackburn,8745458656,nunc.quis@aol.com,,,"[1728, 2228, 2728]","[2.5, 2.5, 1.5]",852,,
DD3F45C3-340D-56E1-5352-39C966BA07B1,base1372,"Wolf, Graham",1-821-367-6856,nunc.risus.varius@yahoo.edu,Ap #237-4889 Arcu Road,New Orleans,[1371],[3.0],406,,
CD15EEE4-36B7-8F9B-D464-501585A46054,base871,Elliott C. Marks,1-214-315-8171,nunc.risus@aol.com,"235-1095 Convallis, Ave",Huntsville,[870],[3.0],1968,,
3537562E-C81F-894B-D170-A05BB06FA206,base1901,Hilda Duke,1-422-925-2455,nunc.risus@outlook.com,"P.O. Box 659, 9403 Lobortis St.",Tuscaloosa,"[1900, 2400, 2900]","[3.0, 2.5, 1.5]",1080,,
3537562E-C81F-894B-D170-A05BB06FA206,defaults401,Hilda Duke,1-422-925-2455,nunc.risus@outlook.com,,,"[1900, 2400, 2900]","[2.5, 2.5, 1.5]",1080,,
16256E6F-8EE1-8764-ACB3-A8541FD7FAB3,base93,Cora Mays,1-768-540-3212,nunc.sed@aol.com,192-7611 Et Rd.,Georgia,[92],[3.0],2033,,
1E3557E6-E35E-28BA-4ACF-C05724305DF1,base1889,"Padilla, Allegra",(872) 771-8664,nunc.sed@hotmail.com,1102 Gravida Street,Fort Smith,"[1888, 2388, 2888]","[3.0, 1.5, 1.5]",1059,,
878B64F5-2170-B686-F419-81A123D561A3,base626,Pandora U. Simpson,1-238-351-7744,nunc.sed@icloud.com,"P.O. Box 534, 4865 Sed Avenue",Aurora,[625],[3.0],1694,,
CEA7F7DA-1AD4-E18F-4637-DDDB7DB974C5,base27,"Holman, Sophia F.",(743) 260-6503,nunc.sed@protonmail.org,863-7752 Facilisis Rd.,Knoxville,[26],[3.0],1296,,
99A89915-15A4-DFC6-D1FA-A3E0ECDBCCAC,base1502,"Olsen, Tamara",1-258-745-2235,nunc.sollicitudin.commodo@aol.com,547-2883 At St.,Provo,"[1501, 2001, 2501]","[3.0, 1.5, 1.5]",547,,
ED37E5A9-34E8-12DA-755B-CA9386C5277B,base399,Vanna Kirkland,1-606-563-1737,nunc.sollicitudin@hotmail.ca,"968-1899 Non, Avenue",St. Petersburg,[398],[3.0],1440,,
FD334CB7-6D23-7E52-9842-33B69A3BC5C2,base1699,Zoe I. Oliver,7173716798,nunc.ut.erat@aol.com,8797 Integer Avenue,Meridian,"[1698, 2198, 2698]","[3.0, 2.5, 1.5]",812,,
FD334CB7-6D23-7E52-9842-33B69A3BC5C2,defaults199,Zoe I. Oliver,7173716798,nunc.ut.erat@aol.com,,,"[1698, 2198, 2698]","[2.5, 2.5, 1.5]",812,,
D2756DDA-8BD2-8DCD-B7AB-E1D168C1683C,base837,Kaseem Cox,3970417923,nunc.ut@yahoo.com,551-404 Quam Avenue,Montgomery,[836],[3.0],1932,,
4163F67C-D339-E03D-C5BB-E143659F7A7B,base1395,"Randall, Lamar",9375493615,nunc@aol.net,"P.O. Box 688, 1268 Ut Av.",Toledo,[1394],[3.0],431,,
A1252383-1CE0-F786-13AE-A0A4D586A22C,base428,"Levine, Hadassah",1-355-272-6132,nunc@aol.org,6465 Facilisis Rd.,Kaneohe,[427],[3.0],1472,,
0867489C-7F9B-C796-549C-34BDB2BBB81A,base1863,"Richards, Chadwick",1-215-547-4934,nunc@hotmail.com,168-6661 Scelerisque Av.,Kapolei,"[325, 746, 1862, 1896, 2362, 2396, 2862]","[1.0, 1.0, 3.0, 1.0, 2.5, 1.0, 1.5]",1358,,
0867489C-7F9B-C796-549C-34BDB2BBB81A,defaults363,"Richards, Chadwick",1-215-547-4934,nunc@hotmail.com,,,"[325, 746, 1862, 1896, 2362, 2396, 2862]","[1.0, 1.0, 2.5, 1.0, 2.5, 1.0, 1.5]",1358,,
606DBCE5-CD37-FE87-2684-C3A2779CD75D,base1897,"Mayo, Ryder",3976881516,nunc@hotmail.com,Ap #864-3405 Erat Rd.,Denver,"[325, 746, 1862, 1896, 2362, 2396, 2896]","[1.0, 1.0, 1.0, 3.0, 1.0, 2.5, 1.5]",1359,,
606DBCE5-CD37-FE87-2684-C3A2779CD75D,defaults397,"Mayo, Ryder",3976881516,nunc@hotmail.com,,,"[325, 746, 1862, 1896, 2362, 2396, 2896]","[1.0, 1.0, 1.0, 2.5, 1.0, 2.5, 1.5]",1359,,
74718421-3CBF-CBA9-1B42-618338270E61,base747,Fuller G. Stone,1-731-616-3313,nunc@hotmail.com,"143-4050 A, St.",Overland Park,"[325, 746, 1862, 1896, 2362, 2396]","[1.0, 3.0, 1.0, 1.0, 1.0, 1.0]",1360,,
7BC21B50-ED3C-8F6A-1C82-D9C6912F8CE8,base326,"Mccall, Stuart G.",8207227224,nunc@hotmail.com,9524 Pede. Street,Bowling Green,"[325, 746, 1862, 1896, 2362, 2396]","[3.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1360,,
8CBD452A-0620-C876-7288-82EE10A9796D,base311,MacKensie X. Rush,1-446-162-2559,nunc@icloud.net,"P.O. Box 866, 782 Montes, Rd.",Lafayette,[310],[3.0],1343,,
63BAD22E-AAE1-E3E6-BD4E-157357032D3D,base1851,Barrett Tate,7044434293,nunc@outlook.com,804-8883 Adipiscing. Rd.,Lansing,"[1850, 2350, 2850]","[3.0, 2.5, 1.5]",1012,,
63BAD22E-AAE1-E3E6-BD4E-157357032D3D,defaults351,Barrett Tate,7044434293,nunc@outlook.com,,,"[1850, 2350, 2850]","[2.5, 2.5, 1.5]",1012,,
172FCB2E-EB88-E9D2-1A7D-D2DE9015CC31,base1237,Hector U. Dennis,1-688-768-2317,nunc@outlook.net,7859 Vivamus Avenue,Montpelier,[1236],[3.0],257,,
1AC9D7EA-F4FC-E429-8880-8177D75D33AA,base1266,"Sherman, Unity",1-758-221-1253,nunc@protonmail.edu,513-4929 Eleifend Ave,Akron,[1265],[3.0],289,,
A76FB45E-86CA-CD28-77AB-E70353436E34,base1320,Zephania S. Bates,1-871-478-5140,odio.aliquam.vulputate@protonmail.edu,Ap #808-8216 Ut St.,Miami,[1319],[3.0],350,,
2992B021-231A-A387-4B71-43C2FC43490E,base484,Linus R. Shepherd,1-143-921-1102,odio.aliquam@google.com,4597 Sit St.,Hillsboro,[483],[3.0],1534,,
209EB4EE-8D5B-B7EB-75D8-2F181DA5AD46,base1763,"Moran, Amal Q.",(563) 281-8261,odio.auctor@hotmail.com,"P.O. Box 788, 1488 Eget, St.",Frankfort,"[202, 1762, 2262, 2762]","[1.0, 3.0, 2.5, 1.5]",1218,,
209EB4EE-8D5B-B7EB-75D8-2F181DA5AD46,defaults263,"Moran, Amal Q.",(563) 281-8261,odio.auctor@hotmail.com,,,"[202, 1762, 2262, 2762]","[1.0, 2.5, 2.5, 1.5]",1218,,
847FD9A4-E866-D670-5472-744371593DDD,base203,"Dodson, Vernon R.",(742) 565-9847,odio.auctor@hotmail.com,"P.O. Box 205, 7072 Porttitor Av.",Carson City,"[202, 1762, 2262]","[3.0, 1.0, 1.0]",1219,,
DF76385D-D79E-AA72-5F3A-EDD3237B7270,base1744,Tarik Davidson,5176024692,odio.etiam@google.com,321-2022 Malesuada Road,Kansas City,"[1743, 2243, 2743]","[3.0, 2.5, 1.5]",869,,
DF76385D-D79E-AA72-5F3A-EDD3237B7270,defaults244,Tarik Davidson,5176024692,odio.etiam@google.com,,,"[1743, 2243, 2743]","[2.5, 2.5, 1.5]",869,,
5C844B9A-D5A3-DAD6-292D-CB7878D143ED,base591,"Ballard, Kelly O.",1-463-483-7693,odio.nam.interdum@icloud.com,497-9023 Nunc. Av.,Overland Park,[590],[3.0],1655,,
174A0A77-685E-E7F8-EAA2-96AABA55D195,base10,"Delgado, Mikayla V.",3527226323,odio.nam@outlook.com,839-5459 Dis Ave,Auburn,[9],[3.0],2114,,
C919B278-7259-A58E-38CF-A170C34DD49D,base1427,"Farrell, Palmer D.",1-785-825-4528,odio.nam@protonmail.com,"P.O. Box 358, 4119 Netus Street",Aurora,[1426],[3.0],466,,
CDBAC734-9A18-1A6B-88B8-8897749AD88A,base558,Ulla T. Kennedy,5981766455,odio.tristique@icloud.com,"826-261 Eu, Avenue",Springfield,[557],[3.0],1617,,
492DECB3-F174-EF37-1922-F9974E0DEDA6,base1123,Josephine D. Sutton,3554594188,odio@hotmail.com,300-7547 Proin Avenue,Fort Wayne,[1122],[3.0],133,,
6B75416B-6AF5-D3D5-999E-7C406B3744E2,base1597,Troy V. Lang,8876487284,odio@icloud.com,Ap #925-1942 Ac Rd.,Auburn,"[1596, 2096, 2596]","[3.0, 2.5, 1.5]",667,,
6B75416B-6AF5-D3D5-999E-7C406B3744E2,defaults97,Troy V. Lang,8876487284,odio@icloud.com,,,"[1596, 2096, 2596]","[2.5, 2.5, 1.5]",667,,
BCF5799B-5712-9524-D3E0-8FCA595B51E7,base1814,"Sweeney, Sharon B.",1-582-146-7692,odio@yahoo.com,8961 Phasellus Road,Overland Park,"[1813, 2313, 2813]","[3.0, 2.5, 1.5]",965,,
BCF5799B-5712-9524-D3E0-8FCA595B51E7,defaults314,"Sweeney, Sharon B.",1-582-146-7692,odio@yahoo.com,,,"[1813, 2313, 2813]","[2.5, 2.5, 1.5]",965,,
30434ED8-8445-B294-11F2-5AE457AEA293,base1386,Brenna Ochoa,1-236-483-7591,orci.adipiscing@hotmail.ca,"449-5639 Non, Road",Phoenix,[1385],[3.0],421,,
60946B55-3C4E-AE41-495C-69CDE99363F5,base445,Cole Velasquez,(978) 584-7936,orci.consectetuer.euismod@google.couk,5531 Tempus St.,Aurora,[444],[3.0],1492,,
E69CE5B6-ADA6-1399-3342-C1B8A64734DA,base383,Ethan J. Roberts,8865266813,orci.consectetuer@google.com,Ap #956-571 Quam St.,Stamford,[382],[3.0],1423,,
7438AEA2-CB16-7342-6E69-1953D1F698BD,base633,"Francis, Sara O.",1-786-662-3626,orci.consectetuer@yahoo.com,4703 Inceptos St.,Eugene,[632],[3.0],1703,,
030E378F-9C9B-C731-BB8D-C23BC457C393,base694,"Sandoval, Zephania",5360915591,orci.donec@aol.com,993-4389 Libero Street,Helena,[693],[3.0],1773,,
C2246AD4-2F80-88DE-69F8-F3FD6B3C2761,base1469,"Wolfe, Erich",1-781-158-6441,orci.in@outlook.com,472-5809 Ligula. Street,Biloxi,[1468],[3.0],511,,
44DEA2D9-B768-4B09-F7C8-05B8B0864028,base498,"Avery, Whoopi",2256223232,orci.lacus@outlook.org,2130 Commodo St.,Chicago,[497],[3.0],1549,,
AD40EDD2-D019-CDB6-61F8-C97416FC686A,base1946,"Chambers, Ivy R.",(671) 842-8746,orci.lacus@yahoo.com,2267 Congue. St.,Wichita,"[1945, 2445, 2945]","[3.0, 2.5, 1.5]",1147,,
AD40EDD2-D019-CDB6-61F8-C97416FC686A,defaults446,"Chambers, Ivy R.",(671) 842-8746,orci.lacus@yahoo.com,,,"[1945, 2445, 2945]","[2.5, 2.5, 1.5]",1147,,
82C6A49B-491E-E7CD-79D9-65FBB2597A18,base1636,"Cash, Sade",(295) 552-2240,orci.luctus.et@outlook.com,Ap #821-7990 Dictum St.,Springdale,"[1635, 2135, 2635]","[3.0, 2.5, 1.5]",729,,
82C6A49B-491E-E7CD-79D9-65FBB2597A18,defaults136,"Cash, Sade",(295) 552-2240,orci.luctus.et@outlook.com,,,"[1635, 2135, 2635]","[2.5, 2.5, 1.5]",729,,
68428092-5891-2CC3-02F1-24D7AB8545C3,base853,Graham P. Valentine,1-192-188-4767,orci.luctus.et@yahoo.com,Ap #678-8330 Molestie Ave,Montpelier,[852],[3.0],1948,,
7B1826C9-D528-CB5C-C734-934AD9E0C23E,base1235,"Farmer, Irene",1-821-233-2947,orci.luctus@hotmail.net,460-7234 Faucibus Avenue,Kapolei,[1234],[3.0],255,,
835F61FB-8238-E5CC-C69F-AA858D50CEC7,base985,Dalton Duncan,5451784082,orci.luctus@yahoo.com,Ap #804-959 Ridiculus Road,Lowell,[984],[3.0],2096,,
2D95BFC2-96E5-7A2A-043C-21366C21D02A,base245,"Shepherd, Felix F.",1-343-428-5272,orci.quis.lectus@yahoo.org,549-8432 Sagittis St.,Olathe,[244],[3.0],1267,,
A72AA313-A63B-BD11-4E83-DAA869184CD6,base1467,Jameson L. Camacho,(378) 726-1613,orci.sem@hotmail.ca,"Ap #450-8267 Amet, Ave",Naperville,[1466],[3.0],509,,
AA974685-7ACE-2789-26D4-04DB2E73FA2A,base1092,"Snyder, Zorita",6451145645,orci.tincidunt@icloud.edu,271-6203 Nam Rd.,Virginia Beach,[1091],[3.0],98,,
17FA62F9-B215-BCCD-0647-1695EB23C8DE,base1008,Cole Bruce,(605) 824-3375,orci.tincidunt@outlook.couk,8788 Est Rd.,Gary,[1007],[3.0],9,,
14965EF4-A1C7-EF72-F93C-745302BF1403,base623,"Neal, Donna",843687804,orci.ut@aol.com,445 Proin Street,Overland Park,[622],[3.0],1690,,
D1330C53-D1E9-59B5-6A83-9B388186E37C,base70,"Cole, Karly",484182588,orci.ut@aol.edu,7175 Cras Rd.,San Diego,[69],[3.0],1780,,
